x_m,stage,pm25_ugm3,no_ppb,no2_ppb,voc_ppb,o3_ppb,oh_ppt
1.3211,plasma,12.4389,27.8543,78.9056,265.9537,484.7178,214.0356
1.3260,plasma,12.4389,27.5597,79.2002,265.0399,497.9886,214.0359
1.3309,plasma,12.4389,27.2678,79.4921,264.1293,511.2590,214.0363
1.3357,plasma,12.4389,26.9785,79.7814,263.2218,524.5291,214.0367
1.3406,plasma,12.4389,26.6919,80.0680,262.3174,537.7990,214.0370
1.3455,plasma,12.4389,26.4079,80.3520,261.4162,551.0687,214.0374
1.3504,plasma,12.4389,26.1264,80.6335,260.5180,564.3381,214.0378
1.3553,plasma,12.4389,25.8476,80.9123,259.6229,577.6073,214.0381
1.3601,plasma,12.4389,25.5713,81.1886,258.7309,590.8762,214.0385
1.3650,plasma,12.4389,25.2976,81.4623,257.8419,604.1449,214.0389
1.3699,plasma,12.4389,25.0263,81.7336,256.9560,617.4134,214.0392
1.3747,plasma,12.4389,24.7576,82.0023,256.0732,630.6817,214.0396
1.3796,plasma,12.4389,24.4914,82.2685,255.1934,643.9497,214.0400
1.3845,plasma,12.4389,24.2276,82.5323,254.3166,657.2176,214.0403
1.3894,plasma,12.4389,23.9663,82.7936,253.4428,670.4853,214.0407
1.3942,plasma,12.4389,23.7074,83.0525,252.5720,683.7528,214.0410
1.3991,plasma,12.4389,23.4510,83.3089,251.7042,697.0201,214.0414
1.4040,plasma,12.4389,23.1969,83.5630,250.8394,710.2873,214.0417
1.4089,plasma,12.4389,22.9452,83.8147,249.9776,723.5543,214.0421
1.4138,plasma,12.4389,22.6959,84.0640,249.1187,736.8211,214.0424
1.4186,plasma,12.4389,22.4489,84.3110,248.2628,750.0878,214.0428
1.4235,plasma,12.4389,22.2043,84.5556,247.4098,763.3543,214.0431
1.4284,plasma,12.4389,21.9619,84.7980,246.5597,776.6207,214.0434
1.4332,plasma,12.4389,21.7219,85.0380,245.7126,789.8869,214.0438
1.4381,plasma,12.4389,21.4841,85.2758,244.8684,803.1530,214.0441
1.4430,plasma,12.4389,21.2486,85.5113,244.0270,816.4190,214.0445
1.4479,plasma,12.4389,21.0153,85.7446,243.1886,829.6849,214.0448
1.4527,plasma,12.4389,20.7842,85.9757,242.3531,842.9506,214.0451
1.4576,plasma,12.4389,20.5554,86.2045,241.5204,856.2163,214.0455
1.4625,plasma,12.4389,20.3287,86.4312,240.6906,869.4818,214.0458
1.4674,plasma,12.4389,20.1042,86.6557,239.8636,882.7473,214.0461
1.4723,plasma,12.4389,19.8819,86.8780,239.0395,896.0126,214.0465
1.4771,plasma,12.4389,19.6617,87.0982,238.2182,909.2779,214.0468
1.4820,plasma,12.4389,19.4436,87.3163,237.3997,922.5430,214.0471
1.4869,plasma,12.4389,19.2276,87.5323,236.5840,935.8081,214.0474
1.4917,plasma,12.4389,19.0138,87.7461,235.7712,949.0731,214.0478
1.4966,plasma,12.4389,18.8020,87.9579,234.9611,962.3380,214.0481
1.5015,plasma,12.4389,18.5922,88.1677,234.1538,975.6029,214.0484
1.5064,plasma,12.4389,18.3845,88.3754,233.3493,988.8677,214.0487
1.5112,plasma,12.4389,18.1788,88.5811,232.5476,1002.1325,214.0490
1.5161,plasma,12.4389,17.9751,88.7848,231.7486,1015.3972,214.0494
1.5210,plasma,12.4389,17.7734,88.9864,230.9524,1028.6618,214.0497
1.5259,plasma,12.4389,17.5737,89.1862,230.1588,1041.9264,214.0500
1.5308,plasma,12.4389,17.3760,89.3839,229.3681,1055.1909,214.0503
1.5356,plasma,12.4389,17.1802,89.5797,228.5800,1068.4555,214.0506
1.5405,plasma,12.4389,16.9863,89.7736,227.7946,1081.7199,214.0509
1.5454,plasma,12.4389,16.7944,89.9655,227.0120,1094.9844,214.0512
1.5502,plasma,12.4389,16.6043,90.1556,226.2320,1108.2488,214.0515
1.5551,plasma,12.4389,16.4161,90.3437,225.4547,1121.5132,214.0518
1.5600,plasma,12.4389,16.2298,90.5301,224.6801,1134.7775,214.0521
1.5649,plasma,12.4389,16.0454,90.7145,223.9081,1148.0419,214.0524
1.5697,plasma,12.4389,15.8628,90.8971,223.1388,1161.3062,214.0527
1.5746,plasma,12.4389,15.6820,91.0779,222.3722,1174.5706,214.0530
1.5795,plasma,12.4389,15.5030,91.2569,221.6081,1187.8349,214.0533
1.5844,plasma,12.4389,15.3258,91.4341,220.8467,1201.0992,214.0536
1.5893,plasma,12.4389,15.1504,91.6095,220.0879,1214.3635,214.0539
1.5941,plasma,12.4389,14.9768,91.7831,219.3318,1227.6278,214.0542
1.5990,plasma,12.4389,14.8049,91.9550,218.5782,1240.8921,214.0545
1.6039,plasma,12.4389,14.6347,92.1252,217.8272,1254.1565,214.0548
1.6087,plasma,12.4389,14.4663,92.2936,217.0788,1267.4208,214.0551
1.6136,plasma,12.4389,14.2995,92.4604,216.3329,1280.6851,214.0554
1.6185,plasma,12.4389,14.1345,92.6254,215.5896,1293.9495,214.0557
1.6234,plasma,12.4389,13.9711,92.7888,214.8489,1307.2139,214.0560
1.6282,plasma,12.4389,13.8094,92.9505,214.1107,1320.4783,214.0562
1.6331,plasma,12.4389,13.6494,93.1105,213.3751,1333.7427,214.0565
1.6380,plasma,12.4389,13.4909,93.2690,212.6420,1347.0072,214.0568
1.6429,plasma,12.4389,13.3341,93.4257,211.9114,1360.2717,214.0571
1.6478,plasma,12.4389,13.1790,93.5809,211.1833,1373.5362,214.0574
1.6526,catalyst,12.4389,13.0254,93.7345,210.4577,1386.8007,214.0576
1.6575,catalyst,12.4389,13.0254,93.4192,208.1071,1222.1840,0.0000
1.6624,catalyst,12.4389,13.0254,93.1050,205.7827,1077.1078,0.0000
1.6672,catalyst,12.4389,13.0254,92.7918,203.4843,949.2524,0.0000
1.6721,catalyst,12.4389,13.0254,92.4796,201.2115,836.5738,0.0000
1.6770,catalyst,12.4389,13.0254,92.1685,198.9642,737.2704,0.0000
1.6819,catalyst,12.4389,13.0254,91.8585,196.7419,649.7546,0.0000
1.6867,catalyst,12.4389,13.0254,91.5495,194.5445,572.6271,0.0000
1.6916,catalyst,12.4389,13.0254,91.2415,192.3716,504.6548,0.0000
1.6965,catalyst,12.4389,13.0254,90.9346,190.2229,444.7511,0.0000
1.7014,catalyst,12.4389,13.0254,90.6287,188.0983,391.9580,0.0000
