x_m,stage,pm25_ugm3,no_ppb,no2_ppb,voc_ppb,o3_ppb,oh_ppt
1.7063,catalyst,13.4817,12.3652,90.9600,186.7667,581.0058,0.0000
1.7111,catalyst,13.4817,12.3652,90.6540,184.6806,512.0390,0.0000
1.7160,catalyst,13.4817,12.3652,90.3490,182.6179,451.2587,0.0000
1.7209,catalyst,13.4817,12.3652,90.0451,180.5782,397.6931,0.0000
1.7257,catalyst,13.4817,12.3652,89.7422,178.5613,350.4860,0.0000
1.7306,catalyst,13.4817,12.3652,89.4403,176.5669,308.8824,0.0000
1.7355,catalyst,13.4817,12.3652,89.1395,174.5948,272.2173,0.0000
1.7404,catalyst,13.4817,12.3652,88.8396,172.6448,239.9045,0.0000
1.7452,catalyst,13.4817,12.3652,88.5407,170.7165,211.4272,0.0000
1.7501,catalyst,13.4817,12.3652,88.2429,168.8097,186.3303,0.0000
1.7550,catalyst,13.4817,12.3652,87.9461,166.9242,164.2124,0.0000
1.7599,catalyst,13.4817,12.3652,87.6502,165.0598,144.7200,0.0000
1.7648,catalyst,13.4817,12.3652,87.3554,163.2163,127.5414,0.0000
1.7696,catalyst,13.4817,12.3652,87.0615,161.3933,112.4019,0.0000
1.7745,catalyst,13.4817,12.3652,86.7686,159.5906,99.0595,0.0000
1.7794,catalyst,13.4817,12.3652,86.4768,157.8081,87.3009,0.0000
1.7842,catalyst,13.4817,12.3652,86.1859,156.0456,76.9381,0.0000
1.7891,catalyst,13.4817,12.3652,85.8959,154.3027,67.8053,0.0000
1.7940,catalyst,13.4817,12.3652,85.6070,152.5792,59.7567,0.0000
1.7989,catalyst,13.4817,12.3652,85.3190,150.8751,52.6634,0.0000
1.8037,catalyst,13.4817,12.3652,85.0320,149.1899,46.4121,0.0000
1.8086,catalyst,13.4817,12.3652,84.7460,147.5236,40.9029,0.0000
1.8135,catalyst,13.4817,12.3652,84.4609,145.8759,36.0476,0.0000
1.8184,catalyst,13.4817,12.3652,84.1768,144.2466,31.7687,0.0000
1.8233,catalyst,13.4817,12.3652,83.8936,142.6354,27.9977,0.0000
1.8281,catalyst,13.4817,12.3652,83.6114,141.0423,24.6743,0.0000
1.8330,catalyst,13.4817,12.3652,83.3301,139.4670,21.7454,0.0000
1.8379,catalyst,13.4817,12.3652,83.0498,137.9093,19.1641,0.0000
1.8427,catalyst,13.4817,12.3652,82.7704,136.3689,16.8893,0.0000
1.8476,catalyst,13.4817,12.3652,82.4920,134.8458,14.8845,0.0000
1.8525,catalyst,13.4817,12.3652,82.2145,133.3397,13.1177,0.0000
1.8574,catalyst,13.4817,12.3652,81.9379,131.8504,11.5606,0.0000
1.8622,catalyst,13.4817,12.3652,81.6623,130.3778,10.1883,0.0000
1.8671,catalyst,13.4817,12.3652,81.3876,128.9215,8.9789,0.0000
1.8720,catalyst,13.4817,12.3652,81.1138,127.4816,7.9131,0.0000
1.8769,catalyst,13.4817,12.3652,80.8409,126.0577,6.9738,0.0000
1.8818,catalyst,13.4817,12.3652,80.5690,124.6498,6.1460,0.0000
1.8866,catalyst,13.4817,12.3652,80.2980,123.2575,5.4165,0.0000
1.8915,catalyst,13.4817,12.3652,80.0279,121.8809,4.7735,0.0000
1.8964,catalyst,13.4817,12.3652,79.7587,120.5196,4.2069,0.0000
1.9013,catalyst,13.4817,12.3652,79.4904,119.1735,3.7075,0.0000
1.9061,catalyst,13.4817,12.3652,79.2230,117.8424,3.2674,0.0000
1.9110,catalyst,13.4817,12.3652,78.9565,116.5262,2.8796,0.0000
1.9159,catalyst,13.4817,12.3652,78.6908,115.2247,2.5378,0.0000
1.9207,catalyst,13.4817,12.3652,78.4261,113.9377,2.2365,0.0000
1.9256,catalyst,13.4817,12.3652,78.1623,112.6651,1.9710,0.0000
1.9305,catalyst,13.4817,12.3652,77.8994,111.4068,1.7371,0.0000
1.9354,catalyst,13.4817,12.3652,77.6373,110.1624,1.5309,0.0000
1.9403,catalyst,13.4817,12.3652,77.3762,108.9320,1.3492,0.0000
1.9451,catalyst,13.4817,12.3652,77.1159,107.7153,1.1890,0.0000
1.9500,outlet,13.4817,12.3652,76.8565,106.5123,1.0479,0.0000
